RECTYPE,ALPHAIND,REGION,LASORT,LEA,ESTAB,URN,PCON_CODE,PCON_NAME,SCHNAME_AC,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,CONTFLAG,NFTYPE/FESITYPE,RELDENOM,ADMPOL,ADMPOL_PT,GEND1618,FEEDER,AGERANGE,ICLOSE,TABKS2,TAB15,EXAMCONF,DUMMY,TPUP1618,TALLPUP_1618,TALLPUP_ALEV_1618,TALLPPE_ALEV_1618,TALLPPEGRD_ALEV_1618,TINCLUDE_B3,TB3PTSE,TB3PTSE_GRD,TINCLUDE_AAB_2FAC,PTAAB_2FAC,TALLPUP_ACAD_1618,TALLPPE_ACAD_1618,TALLPPEGRD_ACAD_1618,TALLPUP_AGEN,TALLPPE_AGEN,TALLPPEGRD_AGEN,TALLPUP_TLEV,TALLPPE_TLEV,TALLPPEGRD_TLEV,TTECH_BACC,TALLPUP_TLEVDENOM,TLEV_PER,TALLPUP_AGENDENOM,AGEN_PER,T_SCOPEEX_E,PROGEX_E,ENTRY_PER_E,T_SCOPEEX_M,PROGEX_M,ENTRY_PER_M,TALLPUP_SCOPE_L3M,L3M_PER,T_InScope_ALEV_Ret,PT_Retained_ALEV_Ret,PT_Ret_Assessed_ALEV,T_InScope_ALEV_2ndYr,PT_Retained_ALEV_2ndYr,T_InScope_ACAD_Ret,PT_Retained_ACAD_Ret,PT_Ret_Assessed_ACAD,T_InScope_ACAD_2ndYr,PT_Retained_ACAD_2ndYr,T_InScope_AGEN_Ret,PT_Retained_AGEN_Ret,PT_Ret_Assessed_AGEN,T_InScope_AGEN_2ndYr,PT_Retained_AGEN_2ndYr,T_InScope_TLEV_Ret,PT_Retained_TLEV_Ret,PT_Ret_Assessed_TLEV,T_InScope_TLEV_2ndYr,PT_Retained_TLEV_2ndYr,T_AIMS_TLEV,CA_SCORE_TLEV,TALLPUP_TechCert,TALLPPE_TechCert,TALLPPEGRD_TechCert,T_AIMS_TechCert,CA_Score_TechCert,T_InScope_TechCert_Ret,PT_Retained_TechCert_Ret,PT_Ret_Assessed_TechCert,TALLPUP_ANYL2VOC,TechCert_PER,TALLPUP_1618_DIS,TALLPUP_ALEV_1618_DIS,TALLPPE_ALEV_1618_DIS,TALLPPEGRD_ALEV_DIS,TALLPUP_ACAD_1618_DIS,TALLPPE_ACAD_1618_DIS,TALLPPEGRD_ACAD_DIS,TALLPUP_AGEN_DIS,TALLPPE_AGEN_DIS,TALLPPEGRD_AGEN_DIS,TALLPUP_TLEV_DIS,TALLPPE_TLEV_DIS,TALLPPEGRD_TLEV_DIS,T_SCOPEEX_E_DIS,PROGEX_E_DIS,T_SCOPEEX_M_DIS,PROGEX_M_DIS,T_AIMS_TLEV_DIS,CA_Score_TLEV_DIS,T_InScope_ALEV_Ret_DIS,PT_Retained_ALEV_Ret_DIS,T_InScope_ACAD_Ret_DIS,PT_Retained_ACAD_Ret_DIS,T_InScope_AGEN_Ret_DIS,PT_Retained_AGEN_Ret_DIS,T_InScope_TLEV_Ret_DIS,PT_Retained_TLEV_Ret_DIS,TALLPUP_TechCert_DIS,TALLPPE_TechCert_DIS,TALLPPEGRD_TechCert_DIS,T_AIMS_TechCert_DIS,CA_Score_TechCert_DIS,T_InScope_TechCert_Ret_DIS,PT_Retained_TechCert_Ret_DIS,TALLPUP_1618_NOTDIS,TALLPUP_ALEV_1618_NOTDIS,TALLPPE_ALEV_1618_NOTDIS,TALLPPEGRD_ALEV_NOTDIS,TALLPUP_ACAD_1618_NOTDIS,TALLPPE_ACAD_1618_NOTDIS,TALLPPEGRD_ACAD_NOTDIS,TALLPUP_AGEN_NOTDIS,TALLPPE_AGEN_NOTDIS,TALLPPEGRD_AGEN_NOTDIS,TALLPUP_TLEV_NOTDIS,TALLPPE_TLEV_NOTDIS,TALLPPEGRD_TLEV_NOTDIS,T_SCOPEEX_E_NOTDIS,PROGEX_E_NOTDIS,T_SCOPEEX_M_NOTDIS,PROGEX_M_NOTDIS,T_AIMS_TLEV_NOTDIS,CA_Score_TLEV_NOTDIS,T_InScope_ALEV_Ret_NOTDIS,PT_Retained_ALEV_Ret_NOTDIS,T_InScope_ACAD_Ret_NOTDIS,PT_Retained_ACAD_Ret_NOTDIS,T_InScope_AGEN_Ret_NOTDIS,PT_Retained_AGEN_Ret_NOTDIS,T_InScope_TLEV_Ret_NOTDIS,PT_Retained_TLEV_Ret_NOTDIS,TALLPUP_TechCert_NOTDIS,TALLPPE_TechCert_NOTDIS,TALLPPEGRD_TechCert_NOTDIS,T_AIMS_TechCert_NOTDIS,CA_Score_TechCert_NOTDIS,T_InScope_TechCert_Ret_NOTDIS,PT_Retained_TechCert_Ret_NOTDIS,ENTRIES_ALEV,VA_INS_ALEV,UCI_INS_ALEV,LCI_INS_ALEV,PROGRESS_BAND_ALEV,ENTRIES_ACAD,VA_INS_ACAD,UCI_INS_ACAD,LCI_INS_ACAD,PROGRESS_BAND_ACAD,ENTRIES_AGEN,VA_INS_AGEN,UCI_INS_AGEN,LCI_INS_AGEN,PROGRESS_BAND_AGEN,ENTRIES_ALEV_DIS,VA_INS_ALEV_DIS,UCI_INS_ALEV_DIS,LCI_INS_ALEV_DIS,ENTRIES_ACAD_DIS,VA_INS_ACAD_DIS,UCI_INS_ACAD_DIS,LCI_INS_ACAD_DIS,ENTRIES_AGEN_DIS,VA_INS_AGEN_DIS,UCI_INS_AGEN_DIS,LCI_INS_AGEN_DIS,ENTRIES_ALEV_NOTDIS,VA_INS_ALEV_NOTDIS,UCI_INS_ALEV_NOTDIS,LCI_INS_ALEV_NOTDIS,ENTRIES_ACAD_NOTDIS,VA_INS_ACAD_NOTDIS,UCI_INS_ACAD_NOTDIS,LCI_INS_ACAD_NOTDIS,ENTRIES_AGEN_NOTDIS,VA_INS_AGEN_NOTDIS,UCI_INS_AGEN_NOTDIS,LCI_INS_AGEN_NOTDIS,TALLPUP_1618_18,TALLPUP_1618_17,TALLPUP_ALEV_1618_18,TALLPUP_ALEV_1618_17,TALLPPE_ALEV_1618_18,TALLPPE_ALEV_1618_17,TALLPPEGRD_ALEV_1618_18,TALLPPEGRD_ALEV_1618_17,TALLPUP_ACAD_1618_18,TALLPUP_ACAD_1618_17,TALLPPE_ACAD_1618_18,TALLPPE_ACAD_1618_17,TALLPPEGRD_ACAD_1618_18,TALLPPEGRD_ACAD_1618_17,TALLPUP_AGEN_18,TALLPUP_AGEN_17,TALLPPE_AGEN_18,TALLPPE_AGEN_17,TALLPPEGRD_AGEN_18,TALLPPEGRD_AGEN_17,TALLPUP_TLEV_18,TALLPUP_TLEV_17,TALLPPE_TLEV_18,TALLPPE_TLEV_17,TALLPPEGRD_TLEV_18,TALLPPEGRD_TLEV_17,TALLPUP_TECHCERT_18,TALLPUP_TECHCERT_17,TALLPPE_TECHCERT_18,TALLPPE_TECHCERT_17,TALLPPEGRD_TECHCERT_18,TALLPPEGRD_TECHCERT_17,T_AIMS_TLEV_18,T_AIMS_TLEV_17,CA_SCORE_TLEV_18,CA_SCORE_TLEV_17,T_AIMS_TECHCERT_18,T_AIMS_TECHCERT_17,CA_SCORE_TECHCERT_18,CA_SCORE_TECHCERT_17,T_AIMS_CA_18,T_AIMS_CA_17,CA_SCORE_18,CA_SCORE_17,T_SCOPEEX_E_18,T_SCOPEEX_E_17,PROGEX_E_18,PROGEX_E_17,T_SCOPEEX_M_18,T_SCOPEEX_M_17,PROGEX_M_18,PROGEX_M_17,ENTRIES_ALEV_18,ENTRIES_ALEV_17,VA_INS_ALEV_18,VA_INS_ALEV_17,PROGRESS_BAND_ALEV_18,UCI_INS_ALEV_18,UCI_INS_ALEV_17,LCI_INS_ALEV_18,LCI_INS_ALEV_17,ENTRIES_ACAD_18,ENTRIES_ACAD_17,VA_INS_ACAD_18,VA_INS_ACAD_17,PROGRESS_BAND_ACAD_18,UCI_INS_ACAD_18,UCI_INS_ACAD_17,LCI_INS_ACAD_18,LCI_INS_ACAD_17,ENTRIES_AGEN_18,ENTRIES_AGEN_17,VA_INS_AGEN_18,VA_INS_AGEN_17,PROGRESS_BAND_AGEN_18,UCI_INS_AGEN_18,UCI_INS_AGEN_17,LCI_INS_AGEN_18,LCI_INS_AGEN_17,T_INSCOPE_ALEV_RET_18,T_INSCOPE_ALEV_RET_17,PT_RETAINED_ALEV_RET_18,PT_RETAINED_ALEV_RET_17,T_INSCOPE_ACAD_RET_18,T_INSCOPE_ACAD_RET_17,PT_RETAINED_ACAD_RET_18,PT_RETAINED_ACAD_RET_17,T_INSCOPE_AGEN_RET_18,T_INSCOPE_AGEN_RET_17,PT_RETAINED_AGEN_RET_18,PT_RETAINED_AGEN_RET_17,T_INSCOPE_TLEV_RET_18,T_INSCOPE_TLEV_RET_17,PT_RETAINED_TLEV_RET_18,PT_RETAINED_TLEV_RET_17,T_INSCOPE_TECHCERT_RET_18,T_INSCOPE_TECHCERT_RET_17,PT_RETAINED_TECHCERT_RET_18,PT_RETAINED_TECHCERT_RET_17,TALLPUP_1618_DIS_18,TALLPUP_1618_DIS_17,TALLPUP_ALEV_1618_DIS_18,TALLPUP_ALEV_1618_DIS_17,TALLPPE_ALEV_1618_DIS_18,TALLPPE_ALEV_1618_DIS_17,TALLPPEGRD_ALEV_DIS_18,TALLPPEGRD_ALEV_DIS_17,TALLPUP_ACAD_1618_DIS_18,TALLPUP_ACAD_1618_DIS_17,TALLPPE_ACAD_1618_DIS_18,TALLPPE_ACAD_1618_DIS_17,TALLPPEGRD_ACAD_DIS_18,TALLPPEGRD_ACAD_DIS_17,TALLPUP_AGEN_DIS_18,TALLPUP_AGEN_DIS_17,TALLPPE_AGEN_DIS_18,TALLPPE_AGEN_DIS_17,TALLPPEGRD_AGEN_DIS_18,TALLPPEGRD_AGEN_DIS_17,TALLPUP_TLEV_DIS_18,TALLPUP_TLEV_DIS_17,TALLPPE_TLEV_DIS_18,TALLPPE_TLEV_DIS_17,TALLPPEGRD_TLEV_DIS_18,TALLPPEGRD_TLEV_DIS_17,TALLPUP_TECHCERT_DIS_18,TALLPUP_TECHCERT_DIS_17,TALLPPE_TECHCERT_DIS_18,TALLPPE_TECHCERT_DIS_17,TALLPPEGRD_TECHCERT_DIS_18,TALLPPEGRD_TECHCERT_DIS_17,T_AIMS_TLEV_DIS_18,T_AIMS_TLEV_DIS_17,CA_SCORE_TLEV_DIS_18,CA_SCORE_TLEV_DIS_17,T_AIMS_TECHCERT_DIS_18,T_AIMS_TECHCERT_DIS_17,CA_SCORE_TECHCERT_DIS_18,CA_SCORE_TECHCERT_DIS_17,T_SCOPEEX_E_DIS_18,T_SCOPEEX_E_DIS_17,PROGEX_E_DIS_18,PROGEX_E_DIS_17,T_SCOPEEX_M_DIS_18,T_SCOPEEX_M_DIS_17,PROGEX_M_DIS_18,PROGEX_M_DIS_17,ENTRIES_ALEV_DIS_18,ENTRIES_ALEV_DIS_17,VA_INS_ALEV_DIS_18,VA_INS_ALEV_DIS_17,UCI_INS_ALEV_DIS_18,UCI_INS_ALEV_DIS_17,LCI_INS_ALEV_DIS_18,LCI_INS_ALEV_DIS_17,ENTRIES_ACAD_DIS_18,ENTRIES_ACAD_DIS_17,VA_INS_ACAD_DIS_18,VA_INS_ACAD_DIS_17,UCI_INS_ACAD_DIS_18,UCI_INS_ACAD_DIS_17,LCI_INS_ACAD_DIS_18,LCI_INS_ACAD_DIS_17,ENTRIES_AGEN_DIS_18,ENTRIES_AGEN_DIS_17,VA_INS_AGEN_DIS_18,VA_INS_AGEN_DIS_17,UCI_INS_AGEN_DIS_18,UCI_INS_AGEN_DIS_17,LCI_INS_AGEN_DIS_18,LCI_INS_AGEN_DIS_17,T_INSCOPE_ALEV_RET_DIS_18,T_INSCOPE_ALEV_RET_DIS_17,PT_RETAINED_ALEV_RET_DIS_18,PT_RETAINED_ALEV_RET_DIS_17,T_INSCOPE_ACAD_RET_DIS_18,T_INSCOPE_ACAD_RET_DIS_17,PT_RETAINED_ACAD_RET_DIS_18,PT_RETAINED_ACAD_RET_DIS_17,T_INSCOPE_AGEN_RET_DIS_18,T_INSCOPE_AGEN_RET_DIS_17,PT_RETAINED_AGEN_RET_DIS_18,PT_RETAINED_AGEN_RET_DIS_17,T_INSCOPE_TLEV_RET_DIS_18,T_INSCOPE_TLEV_RET_DIS_17,PT_RETAINED_TLEV_RET_DIS_18,PT_RETAINED_TLEV_RET_DIS_17,T_INSCOPE_TECHCERT_RET_DIS_18,T_INSCOPE_TECHCERT_RET_DIS_17,PT_RETAINED_TECHCERT_RET_DIS_18,PT_RETAINED_TECHCERT_RET_DIS_17,TALLPUP_1618_NOTDIS_18,TALLPUP_1618_NOTDIS_17,TALLPUP_ALEV_1618_NOTDIS_18,TALLPUP_ALEV_1618_NOTDIS_17,TALLPPE_ALEV_1618_NOTDIS_18,TALLPPE_ALEV_1618_NOTDIS_17,TALLPPEGRD_ALEV_NOTDIS_18,TALLPPEGRD_ALEV_NOTDIS_17,TALLPUP_ACAD_1618_NOTDIS_18,TALLPUP_ACAD_1618_NOTDIS_17,TALLPPE_ACAD_1618_NOTDIS_18,TALLPPE_ACAD_1618_NOTDIS_17,TALLPPEGRD_ACAD_NOTDIS_18,TALLPPEGRD_ACAD_NOTDIS_17,TALLPUP_AGEN_NOTDIS_18,TALLPUP_AGEN_NOTDIS_17,TALLPPE_AGEN_NOTDIS_18,TALLPPE_AGEN_NOTDIS_17,TALLPPEGRD_AGEN_NOTDIS_18,TALLPPEGRD_AGEN_NOTDIS_17,TALLPUP_TLEV_NOTDIS_18,TALLPUP_TLEV_NOTDIS_17,TALLPPE_TLEV_NOTDIS_18,TALLPPE_TLEV_NOTDIS_17,TALLPPEGRD_TLEV_NOTDIS_18,TALLPPEGRD_TLEV_NOTDIS_17,TALLPUP_TECHCERT_NOTDIS_18,TALLPUP_TECHCERT_NOTDIS_17,TALLPPE_TECHCERT_NOTDIS_18,TALLPPE_TECHCERT_NOTDIS_17,TALLPPEGRD_TECHCERT_NOTDIS_18,TALLPPEGRD_TECHCERT_NOTDIS_17,T_AIMS_TLEV_NOTDIS_18,T_AIMS_TLEV_NOTDIS_17,CA_SCORE_TLEV_NOTDIS_18,CA_SCORE_TLEV_NOTDIS_17,T_AIMS_TECHCERT_NOTDIS_18,T_AIMS_TECHCERT_NOTDIS_17,CA_SCORE_TECHCERT_NOTDIS_18,CA_SCORE_TECHCERT_NOTDIS_17,T_SCOPEEX_E_NOTDIS_18,T_SCOPEEX_E_NOTDIS_17,PROGEX_E_NOTDIS_18,PROGEX_E_NOTDIS_17,T_SCOPEEX_M_NOTDIS_18,T_SCOPEEX_M_NOTDIS_17,PROGEX_M_NOTDIS_18,PROGEX_M_NOTDIS_17,ENTRIES_ALEV_NOTDIS_18,ENTRIES_ALEV_NOTDIS_17,VA_INS_ALEV_NOTDIS_18,VA_INS_ALEV_NOTDIS_17,UCI_INS_ALEV_NOTDIS_18,UCI_INS_ALEV_NOTDIS_17,LCI_INS_ALEV_NOTDIS_18,LCI_INS_ALEV_NOTDIS_17,ENTRIES_ACAD_NOTDIS_18,ENTRIES_ACAD_NOTDIS_17,VA_INS_ACAD_NOTDIS_18,VA_INS_ACAD_NOTDIS_17,UCI_INS_ACAD_NOTDIS_18,UCI_INS_ACAD_NOTDIS_17,LCI_INS_ACAD_NOTDIS_18,LCI_INS_ACAD_NOTDIS_17,ENTRIES_AGEN_NOTDIS_18,ENTRIES_AGEN_NOTDIS_17,VA_INS_AGEN_NOTDIS_18,VA_INS_AGEN_NOTDIS_17,UCI_INS_AGEN_NOTDIS_18,UCI_INS_AGEN_NOTDIS_17,LCI_INS_AGEN_NOTDIS_18,LCI_INS_AGEN_NOTDIS_17,T_INSCOPE_ALEV_RET_NOTDIS_18,T_INSCOPE_ALEV_RET_NOTDIS_17,PT_RETAINED_ALEV_RET_NOTDIS_18,PT_RETAINED_ALEV_RET_NOTDIS_17,T_INSCOPE_ACAD_RET_NOTDIS_18,T_INSCOPE_ACAD_RET_NOTDIS_17,PT_RETAINED_ACAD_RET_NOTDIS_18,PT_RETAINED_ACAD_RET_NOTDIS_17,T_INSCOPE_AGEN_RET_NOTDIS_18,T_INSCOPE_AGEN_RET_NOTDIS_17,PT_RETAINED_AGEN_RET_NOTDIS_18,PT_RETAINED_AGEN_RET_NOTDIS_17,T_INSCOPE_TLEV_RET_NOTDIS_18,T_INSCOPE_TLEV_RET_NOTDIS_17,PT_RETAINED_TLEV_RET_NOTDIS_18,PT_RETAINED_TLEV_RET_NOTDIS_17,T_INSCOPE_TECHCERT_RET_NOTDIS_18,T_INSCOPE_TECHCERT_RET_NOTDIS_17,PT_RETAINED_TECHCERT_RET_NOTDIS_18,PT_RETAINED_TECHCERT_RET_NOTDIS_17
1,11516,38,2,938,8004,130843,E14000633,Chichester,,Chichester College Group,Westgate Fields,,,Chichester,PO19 1SB,01243786321,0,General Further Education College,Does not apply,NA,NA,MIXED,0,16+,0,,,,,4726,2432,207,29.57,C,131,31.73,C+,131,10.7%,215,29.54,C,141,30.43,Dist-,121,24.37,Merit,0,715,16.9%,721,19.6%,778,0.03,83.4%,954,-0.05,87.0%,383,8.6%,169,93.5%,93.5%,165,69.7%,169,93.5%,93.5%,165,69.7%,135,94.8%,87.4%,129,74.4%,133,94.0%,87.2%,127,84.3%,142,0.09,64,5.35,L2Pass+,110,-0.09,110,90.0%,58.2%,684,9.2%,533,17,25.94,C-,20,25.73,C-,15,31.94,Dist-,26,23.23,Merit-,257,-0.08,292,-0.15,31,-0.17,14,85.7%,14,85.7%,14,100.0%,29,93.1%,13,5.29,L2Pass+,22,-0.32,22,86.4%,1741,171,30.02,C,175,30.01,C,122,29.99,Merit+,95,24.71,Merit,520,0.08,660,0.00,110,0.18,147,94.6%,147,94.6%,118,94.1%,103,95.1%,48,5.34,L2Pass+,83,-0.04,83,90.4%,551,0.02,0.11,-0.07,3,573,0.01,0.11,-0.08,3,145,-0.04,0.13,-0.21,3,50,-0.16,0.17,-0.49,53,-0.15,0.17,-0.48,17,0.13,0.61,-0.35,501,0.04,0.13,-0.06,520,0.03,0.12,-0.07,128,-0.06,0.12,-0.23,2379,1986,261,317,29.28,26.87,C,C-,261,317,29.35,26.96,C,C-,85,246,28.41,33.13,Merit+,Dist-,67,347,23.71,31.56,Merit,Dist-,318,283,5.91,5.87,L2Merit,L2Merit,70,381,0.13,0.23,121,117,-0.23,0.02,,,,,731,599,-0.17,-0.17,878,736,-0.13,-0.11,693,871,-0.02,-0.2,3,0.06,-0.12,-0.10,-0.27,713,905,-0.02,-0.19,3,0.06,-0.12,-0.10,-0.27,83,243,-0.41,-0.23,4,-0.20,-0.09,-0.62,-0.37,233,269,94.8%,95.2%,234,269,94.4%,95.2%,74,269,94.6%,94.8%,71,365,94.4%,97.8%,345,316,90.1%,90.2%,515,403,28,26,25.18,27.64,C-,C-,28,26,25.04,27.61,C-,C-,9,37,33.00,32.34,Dist-,Dist-,11,40,21.88,27.49,Merit-,Merit+,86,77,5.99,5.86,L2Merit,L2Merit,11,49,0.06,-0.36,32,38,-0.26,-0.5,236,185,-0.40,-0.25,291,225,-0.25,-0.2,82,76,0.31,0.28,0.56,0.54,0.06,0.02,85,79,0.29,0.27,0.54,0.52,0.04,0.01,9,38,0.07,-0.19,0.84,0.16,-0.70,-0.54,28,23,82.1%,91.3%,28,23,82.1%,91.3%,7,43,85.7%,88.4%,11,48,90.9%,93.8%,104,89,84.6%,89.9%,1675,1455,206,267,28.87,26.96,C,C-,206,267,29.00,27.06,C,C-,74,200,27.96,33.63,Merit+,Dist,55,292,24.00,31.98,Merit,Dist-,226,202,5.88,5.87,L2Merit,L2Merit,58,318,0.14,0.3,87,78,-0.22,0.28,494,409,-0.06,-0.13,583,504,-0.07,-0.08,611,795,-0.06,-0.24,0.03,-0.16,-0.14,-0.32,628,826,-0.06,-0.23,0.03,-0.16,-0.14,-0.31,74,205,-0.44,-0.24,-0.22,-0.09,-0.66,-0.40,193,234,96.4%,95.3%,194,234,95.9%,95.3%,67,219,95.5%,95.9%,59,303,94.9%,98.3%,237,224,92.4%,90.2%
